0.04884, 0.9512
0.9527, 0.04731
0.03975, 0.9602
0.9015, 0.0985
0.0551, 0.9449
0.8224, 0.1776
0.8905, 0.1095
0.8342, 0.1658
0.8985, 0.1015
0.8949, 0.1051
0.948, 0.05204
0.9514, 0.04856
0.04081, 0.9592
0.9207, 0.07927
0.07557, 0.9244
0.8882, 0.1118
0.7099, 0.2901
0.7201, 0.2799
0.8958, 0.1042
0.9506, 0.04939
